timestamp,node1,node2,node3,node4,node5,node6,node7
4.9,74.54,20.44,19.24,20,20.85,20.66,21.55
4.91,74.54,20.95,19.24,20,20.85,20.66,21.55
4.92,74.46,20.95,19.24,20,20.85,20.66,21.55
4.93,74.41,20.95,19.24,20,20.85,19.65,21.55
4.94,74.3,19.65,12.01,12.78,20.85,20.39,21.55
4.95,74.1,20.9,12.01,18.7,20.85,20.39,21.55
4.96,74.1,20.9,12.01,19.95,20.85,20.39,21.55
4.97,74.03,20.9,15.96,19.95,20.85,20.39,21.55
4.98,73.83,20.9,18.71,19.95,20.85,16.89,21.55
4.99,73.61,20.5,19.97,19.95,20.85,20.37,21.55
5,73.29,20.5,19.97,19.95,20.85,20.88,21.55
5.01,72.93,20.5,19.97,19.95,20.85,20.88,21.55
5.02,72.52,20.5,19.97,16.23,20.85,20.88,21.55
5.03,72.12,16.77,18.29,15.54,20.85,19.59,21.55
5.04,71.54,20.93,19.55,18.91,20.85,20.34,21.55
5.05,70.85,20.93,18.26,20.37,20.85,20.34,21.55
5.06,70.65,20.93,19.54,20.37,20.85,20.34,21.55
5.07,70.14,20.93,19.54,20.37,20.85,19.15,21.55
5.08,69.66,20.93,19.54,20.37,20.85,20.72,21.55
5.09,69.23,20.93,15.89,20.49,20.85,20.72,21.55
5.1,69.11,20.93,18.91,20.49,20.63,20.72,21.55
5.11,72.45,20.93,20.06,20.49,20.63,20.92,21.55
5.12,72.99,20.93,20.06,20.49,20.63,20.92,21.55
5.13,74.69,20.93,20.06,20.49,20.63,20.92,20.17
5.14,75.49,20.93,19.85,20.49,20.63,20.92,21.32
5.15,75.63,16.93,19.85,20.49,16.72,16.81,21.32
5.16,76.4,18.33,18.42,19.34,18.24,18.21,21.32
5.17,76.67,20.8,20.08,18.95,20.57,20.88,21.32
5.18,76.54,20.8,16.09,20.59,20.77,20.88,20.11
5.19,76.96,20.8,18.75,20.59,20.77,20.88,21.41
5.2,76.94,20.8,19.95,20.59,20.77,20.49,21.41
5.21,76.83,20.8,19.95,20.29,20.77,20.49,21.41
5.22,76.83,20.8,19.95,20.29,20.77,20.49,21.41
5.23,76.96,20.8,19.95,20.29,20.77,20.49,20.05
5.24,76.9,20.8,19.95,20.29,20.77,20.49,21.31
5.25,76.75,12.81,15.99,16.36,12.64,12.75,21.31
5.26,76.7,12.81,11.94,12.63,12.64,12.75,21.31
5.27,76.65,12.81,11.94,12.63,12.64,12.75,21.31
5.28,76.65,12.81,11.94,12.63,12.64,12.75,17.1
5.29,76.32,13.32,13.09,13.13,13.34,13.19,19.96
5.3,76.25,12.88,12.7,12.68,12.88,12.75,12.85
5.31,76.2,12.99,13,13.22,13.32,13.31,13.12
5.32,76.04,12.99,13,13.22,13.32,13.31,13.12
5.33,76.04,12.99,13,13.22,13.32,13.31,13.12
5.34,75.91,12.99,13,13.22,13.32,13.31,17.37
5.35,75.91,18.48,18.36,17.79,18.21,18.2,22.9
