timestamp,node1,node2,node3,node4,node5,node6,node7
3.74,0.74,4.5,3.61,5.21,1.11,3.5,5.6
3.75,0.94,6.21,3,5.2,1.82,4.4,5.19
3.76,1.09,4.7,1.3,4.31,3.14,5.51,4.42
3.77,0.13,4.11,1.8,2.8,3.63,4.71,1.8
3.78,0.05,1.7,1.6,1.6,1.11,3.3,1.2
3.79,0.1,1.4,1.3,1.4,0.71,3.11,1.7
3.8,0.53,1.3,1.5,1.4,2.32,1.3,1
3.81,0.71,1.4,1.5,1.4,3.23,1.2,0.9
3.82,0.77,2.31,0.6,1.9,3.44,1.6,1.71
3.83,1.05,0.8,2.1,0.9,1.41,1.91,0.3
3.84,0.86,0.1,1.8,0.1,0.61,1.61,0.2
3.85,0.45,0.1,2.1,0.2,1.81,0,0.1
3.86,0.69,0.1,4.3,0.3,0.1,0.1,0.2
3.87,0.86,0.8,2.51,5.22,1.31,0.8,1.6
3.88,1.02,2.41,3.6,2.23,1.3,1.81,1.5
3.89,0.64,3.1,3.01,1.71,2.6,2.6,2.6
3.9,0.25,2.2,2.51,0.6,2.1,2.5,2.8
3.91,0.13,1.6,1.31,1.81,1.7,2.3,1.9
3.92,0.08,0.8,0,0.91,0.8,1,1
3.93,0.79,2,1.61,1.71,1.4,2.2,1.4
3.94,0.98,1.2,2.61,1.61,0.9,0.9,1.2
3.95,0.54,1.9,2.91,2.43,1.2,1.3,1.1
3.96,0.69,0.5,2.13,0.81,0.2,1.2,1
3.97,0.46,1.9,0.71,1.01,2,2.5,2.5
3.98,1.38,2.4,0.3,0.7,2.3,2,2.1
3.99,0.84,2.7,0.1,0.91,2.3,1.7,2.6
4,1.59,3.01,0.3,1.81,3.21,3.11,3.01
4.01,0.67,2.5,2.81,2.12,3,2,2.4
4.02,0.1,1.9,1.8,0.91,1.3,2.9,1
4.03,0.23,1.3,2.2,0.81,1.7,2,1.4
4.04,0.08,0.7,1.8,0,1.3,0.9,1
4.05,0.94,1.2,1.7,0.2,1.6,1.9,1.5
4.06,0.66,0.9,1.9,0.3,0.9,1.2,0.7
4.07,0.97,1.7,2.6,0.1,2,1.1,1.9
4.08,0.64,0.7,2.8,0.2,0.7,0.8,0.6
4.09,0.61,1.8,2.1,0.1,2,1.7,1.9
4.1,0.08,1.9,2.1,0.1,2.3,2.1,2
4.11,0.18,2.9,2,0.2,2,2.6,1.8
4.12,0.85,3.71,2.2,1.21,3.61,3.8,4.21
4.13,0.91,2.9,3.71,0.71,2.6,2.1,2.4
4.14,1.07,3.22,4.11,0.4,3.8,4.4,2.31
4.15,0.51,2.5,2.8,0.3,2.53,3.31,2.7
4.16,0.13,1.81,2.8,0.2,0.61,2.22,1.61
4.17,0.96,0.2,1.7,0.41,0.3,2.32,2.32
4.18,0.74,2.51,2.4,0.51,0,1.31,1.11
4.19,0.82,1.9,2.2,0.21,0.1,1.41,2.4
