label,timestamp,cpu_usr,cpu_sys,cpu_iowait,cpu_steal,cpu_idle,paging_vmeff,memory_memused,memory_commit,disk_util,network_ifutil
2,4,60.58,2.72,0,0.1,36.49,0,18.27,18.27,1.12,0.27
2,4,74.75,1.83,0,0.1,23.12,0,19.49,19.49,0.64,0
2,4,59.23,1.61,4.74,0.1,34.21,0,19.49,19.49,16,0.26
2,4,54.12,1.51,3.32,0,40.95,0,19.49,19.49,11.68,0
2,4,45.94,2.43,0,0.1,51.52,0,17.8,17.8,1.12,0.31
2,4,75.23,2.02,0,0.1,22.35,0,19.21,19.21,0,0
2,4,62.61,1.21,1.11,0.1,34.87,0,19.21,19.21,8.64,0
2,4,53.32,1.31,0,0.1,45.17,0,19.21,19.21,0,0
2,4,51.87,2.73,0,0.1,45.2,0,17.78,17.78,1.04,0.27
2,4,77.15,2.02,0,0.1,20.63,0,19.2,19.2,0.08,0
2,4,63.58,1.11,1.41,0,33.6,0,19.2,19.2,7.76,0.08
2,4,52.94,1.11,0,0.1,45.75,0,19.2,19.2,0,0.08
2,4,40.18,2.73,0,0.1,56.98,0,15.52,15.52,1.2,0.27
2,4,14.8,0.81,0,0,84.39,0,18.2,18.2,0.08,0.08
2,4,75.48,2.11,0.4,0.1,21.61,0,19.55,19.55,8.56,0.72
2,4,62.88,0.6,0,0,36.02,0,19.55,19.55,0.08,0.58
2,4,60.3,1.31,0,0.1,38.18,0,19.55,19.55,0,0.96
2,4,54.78,2.22,0.1,0,42.9,0,19.55,19.55,0,0.02
2,4,26.87,1.92,1.21,0.1,69.9,0,15.58,15.58,13.28,0.33
2,4,7.67,0.5,0,0.1,91.73,0,15.58,15.58,0,0.17
2,4,22.76,1.01,0,0,76.13,0,18.2,18.2,0,0.17
2,4,75.66,1.83,0.1,0,22.21,0,19.34,19.34,0.08,0.72
2,4,63.81,0.81,0,0,35.18,0,19.34,19.34,0,0.5
2,4,52.18,1.52,0,0.1,46,0,19.34,19.34,0,0.58
2,4,49.14,2.83,4.55,0.2,43.17,0,17.83,17.83,17.12,0.27
2,4,75.13,3.31,0.1,0,20.96,0,19.51,19.51,0,1.02
2,4,56.17,3.04,1.62,0.1,38.16,0,19.51,19.51,11.68,2.73
2,4,52.45,3.58,0.1,0.2,42.84,0,19.51,19.51,0,2.69
2,4,2.23,0.3,0,0,97.37,0,19.51,19.51,0,0.43
2,4,8.02,1.12,0,0.2,90.46,0,19.51,19.51,0.88,1.38
2,4,97.1,2.5,0,0,0.1,0,19.51,19.51,3.12,1.15
2,4,97,2.1,0,0,0,0,19.51,19.51,11.44,1.52
2,4,97.5,2,0,0,0,0,19.51,19.51,25.76,1.62
2,4,99,1,0,0,0,0,19.51,19.51,16.72,0.49
2,4,98.2,1.6,0,0,0,0,19.51,19.51,44,0.23
2,4,99.2,0.8,0,0,0,0,19.51,19.51,0.08,0
2,4,98.9,1.1,0,0,0,0,19.51,19.51,9.28,0
2,4.5,98.1,1,0,0,0,0,19.51,19.51,0.24,0.76
2,4.5,98,1.4,0,0,0,0,19.51,19.51,0.4,0.68
2,4.5,98.5,1.2,0,0,0,0,19.51,19.51,0.08,0.19
2,4.5,99,1,0,0,0,0,19.51,19.51,0.08,0
2,4.5,86.96,4.01,0,0,9.03,0,13.99,13.99,0,0
2,4.5,95.7,3.5,0,0,0.1,0,18.45,18.45,0,1.78
2,4.5,91.79,5.91,0,0,0.1,0,19.73,19.73,2.64,2.75
2,4.5,92.8,5.7,0,0,0,0,19.73,19.73,1.84,2.21
2,4.5,91.6,6.2,0,0,0.1,0,19.73,19.73,0,2.18
2,4.5,91.7,6.2,0.1,0,0,0,19.73,19.73,0,2.7
2,4.5,89.43,6.14,2.42,0,0.4,0,19.5,19.5,56.32,2.21
2,4.5,93.09,2.6,3.3,0,0.1,0,19.5,19.5,100,1.6
2,4.5,97.7,1.7,0,0,0,0,19.5,19.5,65.68,1.36
2,4.5,98.9,0.9,0,0,0,0,19.5,19.5,0.08,0.61
2,4.5,98.8,1,0,0,0,0,19.5,19.5,0,0.67
2,4.5,99.2,0.7,0,0,0,0,19.5,19.5,0,0.25
2,4.5,98.4,1.6,0,0,0,0,19.5,19.5,24.88,0
2,4.5,98.7,1.2,0,0,0,0,19.5,19.5,1.68,0
2,4.5,98.8,1.2,0,0,0,0,19.5,19.5,0.56,0
2,4.5,98.7,1.1,0,0,0,0,19.5,19.5,0.08,0.49
2,4.5,97.8,1.8,0,0,0,0,19.5,19.5,0,1.13
2,4.5,99.1,0.9,0,0,0,0,19.5,19.5,0,0
2,4.5,44.82,2.81,0,0,52.36,0,11.59,11.59,0.08,0
2,4.5,0,0.1,0,0.1,99.8,0,11.59,11.59,0,0
2,4.5,0.1,0,0.1,0,99.8,0,11.59,11.59,0.32,0
2,4.5,0.1,0,0,0,99.9,0,11.59,11.59,0.32,0
2,4.5,0.1,0,0,0,99.9,0,11.59,11.59,0,0
2,4.5,0,0,0,0,100,0,11.59,11.59,0,0
3,1,98,0,2,0,0,0,29.1,12.17,0,0
3,1,97.9,0,1.9,0.1,0,0,30.02,12.35,9.2,0
3,1,90.79,5.91,3,0,0,0,22.68,12.35,0.48,0.15
3,1,95.5,0.1,3.6,0,0,0,25.11,12.35,2.48,1.33
3,1,97.1,0.1,2.5,0,0,0,27.46,17.06,0.96,0.52
3,1,84.75,13.14,1.6,0,0,0,27.81,18.14,3.84,0.59
3,1,57.33,30.13,1.21,11.02,0.1,0,28.32,19.93,32.24,0.63
3,1,58.25,40.74,0.8,0,0,0,28.81,19.93,0.08,0.29
3,1,53.88,45.22,0.81,0,0,0,29.44,19.93,0.08,0.12
3,1,51.36,47.43,1.11,0,0.1,0,30.39,19.93,0,0.05
3,1,87.22,8.85,3.62,0,0,0,27.66,19.93,13.28,0.89
3,1,95.8,0.1,2.9,0,0,0,29.76,19.93,0.56,1.45
3,1,97,0,2.8,0,0,0,30.77,19.93,5.04,0
3,1,97.6,0,2.3,0,0,0,31.68,19.93,2.32,0
3,1,97.8,0,1.8,0,0,0,32.27,19.93,3.04,0
3,1,97.8,0,2,0,0,0,32.7,19.93,0,0
3,1,97.6,0.3,1.9,0,0,0,33.27,17.01,19.52,0
3,1,97.2,0,2.2,0,0,0,33.65,17.85,17.68,0.37
3,1,97.1,0,2.9,0,0,0,34.21,19.9,11.12,0
3,1,97.3,0,2.4,0,0,0,34.89,19.9,1.44,0
3,1,97.3,0,2.5,0.1,0,0,35.43,19.9,27.28,0
3,1,93.79,2.5,3.5,0,0,0,32.49,19.9,0,0
3,1,95.2,0.1,4,0,0,0,34.26,19.9,0,1.45
3,1,96.4,0,3,0,0,0,34.47,19.9,15.04,1.25
3,1,93.71,2.8,3.4,0,0,0,31.14,19.9,0,0.37
3,1,97.7,0,1.9,0,0,0,31.71,19.9,0.08,0.74
3,1,96.6,0,2.6,0,0,0,34.09,19.9,0.16,1.45
3,1,97.7,0,2.3,0,0,0,35.03,19.9,15.2,0
3,1,97.9,0,2,0,0,0,35.8,17.29,0.08,0
3,1,98.1,0,1.6,0,0,0,36.13,19.18,11.12,0
3,1,98,0,1.9,0,0,0,36.71,19.96,1.28,0
3,1,98.2,0,1.7,0,0,0,37.27,19.96,28.16,0
3,1,97.4,0,2.5,0,0,0,37.84,19.96,11.04,0
3,1,97.2,0,2.5,0,0,0,38.17,19.96,1.44,0.37
3,1,97.3,0,2.5,0,0,0,38.73,19.96,11.6,0
3,1,87.66,8.83,3.11,0,0.1,0,34.62,19.96,16.48,0
3,1,53.85,43.71,1.72,0.2,0.2,0,35.12,19.01,0.96,0.37
3,1,31.32,66.97,1.31,0.1,0.1,0,30.72,20.38,0.16,0
3,1,0.1,95.28,0.1,4.42,0.1,0,30.73,20.38,15.12,0
3,1,0.1,99.9,0,0,0,0,30.73,20.58,0,0
3,1.5,0,99.7,0.2,0.1,0,0,30.73,20.58,0,0
3,1.5,0.3,95.77,0,3.82,0.1,0,30.73,20.58,21.16,0
3,1.5,39.98,57.4,2.52,0.1,0,0,29.39,20.58,0.08,0
3,1.5,61.53,36.15,1.91,0.2,0.1,0,31,20.58,0.64,0
3,1.5,79.05,18.42,2.33,0,0,0,34.18,20.58,0,0
3,1.5,64.55,34.44,0.7,0,0.2,0,34.17,20.58,0.08,0
3,1.5,62.49,35.69,1.42,0,0.1,0,34.92,20.58,0.08,0
3,1.5,56.38,41.81,1.71,0.1,0,0,36.03,19.07,0,0
3,1.5,54.54,42.34,3.12,0,0,0,33.64,20.36,0.08,0
3,1.5,74.54,23.73,1.42,0,0.2,0,35.81,20.36,2.72,0
3,1.5,64.31,34.68,0.91,0,0,0,36.22,18.78,0,0
3,1.5,62.32,36.57,0.91,0,0.1,0,36.35,19.29,0,0
3,1.5,58.91,38.87,2.22,0,0,0,37.75,20.4,0,0
3,1.5,62.02,28.08,3.33,6.36,0.1,0,35.26,20.4,20.56,0
3,1.5,33.5,37.26,1.52,27.01,0.2,0,36.39,20.36,56.64,0.87
3,1.5,1.41,98.59,0,0,0,0,36.32,20.36,0.8,0
3,1.5,1.41,98.39,0.2,0,0,0,36.26,20.36,0,0
3,1.5,1.41,98.29,0.2,0,0.1,0,36.2,20.36,0,0
3,1.5,1.62,98.08,0.2,0,0,0,36.13,20.36,0,0.08
3,1.5,2.02,97.88,0,0.1,0,0,36.07,20.36,0.08,0
3,1.5,1.41,98.39,0.2,0,0,0,36.02,20.36,0,0
3,1.5,29.07,68.99,1.43,0,0.2,0,37.28,16.15,0,0.68
3,1.5,2.93,96.76,0.3,0,0,0,37.39,16.15,0.08,0.17
3,1.5,1.11,98.69,0.1,0,0.1,0,37.28,12.1,0,0
3,1.5,1.11,98.79,0.1,0,0,0,37.07,12.1,0.08,0.09
3,1.5,0.71,98.79,0.3,0,0.1,0,36.9,12.1,0,0.16
3,1.5,1.62,97.98,0.3,0.1,0,0,36.71,12.1,1.76,0.2
3,1.5,1.32,96.25,0.3,2.03,0.1,0,36.64,12.1,4.88,0.06
3,1.5,3.65,94.83,0.61,0.71,0.1,0,36.86,16.29,7.68,0.25
3,1.5,1.31,98.58,0.1,0,0,0,36.79,19.21,0,0.06
3,1.5,0.9,98.89,0.1,0,0.1,0,36.75,23.12,0,0
3,1.5,1.31,98.49,0.2,0,0,0,36.69,23.12,0,0
3,1.5,1.41,98.49,0.1,0,0,0,36.66,23.12,0,0
3,1.5,1.31,98.59,0,0,0.1,0,36.63,23.12,0.08,0
3,1.5,1.82,97.88,0.3,0,0,0,36.62,21.82,0,0.12
3,1.5,2.63,97.06,0.2,0,0.1,0,36.64,23.06,0.08,0.25
3,2,1.32,98.07,0.2,0,0.1,0,36.6,23.06,0.08,0.42
3,2,1.03,96.81,0.41,0.1,0.31,0,36.84,23.06,1.68,1.8
3,2,0.83,98.35,0.52,0,0.31,0,37.2,23.06,1.92,1.29
3,2,1.84,97.23,0.31,0,0.2,0,37.2,21.83,0,0.95
3,2,1.76,97.51,0.21,0,0.21,0,37.17,23.22,0,1.35
3,2,1.24,97.94,0.41,0,0.21,0,37.13,23.22,0.08,1.04
3,2,1.11,98.28,0.2,0,0.1,0,37.07,23.22,0.08,0.31
3,2,14.17,84.62,0.91,0.1,0.1,0,37.58,23.22,0,0.29
3,2,11.05,87.93,0.81,0,0.1,0,38.09,23.22,0,0.15
3,2,1.71,97.48,0.4,0.3,0.1,0,38.11,23.22,4.72,0.06
3,2,1.01,98.28,0.2,0.5,0,0,38.06,23.22,2.16,0
3,2,1.03,98.56,0.1,0,0.21,0,38.05,23.22,0.32,0.83
3,2,1.42,98.27,0.1,0.1,0.1,0,38.02,23.22,0.08,0.35
3,2,1.72,97.88,0.3,0,0.1,0,37.97,23.22,0,0.09
3,2,1.52,98.38,0.1,0,0,0,37.9,23.22,0,0.32
3,2,2.46,96.3,0.62,0,0.31,0,38.53,23.22,4,0.84
3,2,2.64,96.34,0.41,0,0.1,0,38.71,23.22,1.44,0.52
3,2,1.22,98.28,0.3,0,0.1,0,38.39,23.22,0.64,0.64
3,2,0.91,98.38,0.3,0,0.1,0,38.43,23.22,0.88,0.44
3,2,2.12,97.58,0.3,0,0,0,38.46,23.22,0.08,0.06
3,2,75.1,22.99,1.71,0.1,0.1,0,39.07,23.22,0,0
3,2,52.53,46.77,0.61,0,0.1,0,38.92,23.22,0,0.2
3,2,51.31,46.37,2.12,0,0.1,0,33.55,23.22,0.08,0
3,2,71.5,24.75,2.74,0,0.1,0,36.87,23.22,0.08,1.98
3,2,44.72,41.77,1.83,10.98,0.1,0,38.52,23.22,23.68,1.42
3,2,71.11,27.48,1.3,0,0.1,0,38.74,23.22,0,0
3,2,52.44,45.82,1.22,0,0.1,0,37.82,23.22,0.08,1.44
3,2,60.36,37.02,2.52,0,0.1,0,32.95,23.22,0.32,0.08
3,2,66.13,29.64,3.33,0,0.1,0,36.08,23.22,0,2.42
3,2,60.91,36.26,2.02,0,0,0,37.55,23.22,0,0.98
3,2,63.47,35.22,1.01,0.1,0.1,0,37.63,23.22,0.08,0
3,2,52.17,46.82,0.81,0,0.2,0,37.55,23.22,0,0
3,2,67.04,28.93,3.12,0,0,0,34.32,23.22,0.4,1.15
3,2,55.33,40.81,2.94,0,0.1,0,37.11,23.22,0,2.27
3,2,69.56,29.13,1.21,0.1,0,0,37.93,23.22,0.08,0.17
3,2,52.67,46.62,0.5,0,0.2,0,37.91,23.22,0.08,0
3,2,37.46,60.62,1.81,0,0.1,0,31.66,23.22,0.08,0
3,2,1.41,97.38,1.01,0.2,0,0,22.94,23.22,0.4,0.01
3,2,0.5,99.3,0.2,0,0,0,16.95,23.22,0,0
3,2,31.93,65.97,1.9,0,0.1,0,18.59,23.22,0,0.01
3,2,97.29,0.2,2.51,0,0,0,20.92,23.22,0,0
3,2,98.1,0.1,1.6,0,0,0,23.1,23.22,0.48,0
3,2,98,0,1.7,0,0,0,23.05,23.22,0,0
3,2,98.7,0,1.3,0,0,0,23.5,23.22,2.08,0
3,2,98.5,0,1.3,0,0,0,23.91,23.22,1.44,0
3,2,99,0,1,0,0,0,23.87,23.22,0.08,0
3,2,98,0,2,0,0,0,24.8,23.42,0.08,0
3,2,99.3,0.1,0.5,0,0,0,24.79,23.42,0,0
3,2,97.7,0,2.3,0,0,0,25.87,21.29,0,0
3,2,97.8,0,2.1,0.1,0,0,26.78,23.17,0,0
3,2,98.2,0,1.8,0,0,0,27.68,23.17,9.12,0
3,2,81.96,15.03,3.01,0,0,0,20.71,22.79,0,0
3,2,96.4,0.3,3.3,0,0,0,25.03,22.79,0.08,0
3,2,98.7,0,1.2,0,0,0,25.15,21.78,0.48,0.15
3,2,98.2,0,1.7,0,0,0,25.08,23.07,0,0
3,2,98.6,0,1.4,0,0,0,25.78,22.74,57.6,0
3,2,98.3,0,1.6,0,0,0,26.09,23.13,0,0
3,2,99.3,0,0.7,0,0,0,26.09,23.13,0,0
3,2,98,0,1.9,0,0,0,27.09,23.23,0.08,0
3,2,99.5,0,0.5,0,0,0,27.31,23.23,0,0
3,2,98.2,0,1.8,0,0,0,28.35,23.43,0,0
3,2,98.1,0,1.9,0,0,0,29.26,23.43,10,0
3,2,98.3,0,1.7,0,0,0,30.19,19.85,0,0
3,2,81.96,14.23,3.51,0,0.1,0,23.78,19.85,0.48,0.15
3,2,96.9,0.2,2.7,0,0,0,27.75,11.84,0.56,0.37
3,2,84.17,12.22,3.21,0,0,0,23.62,16.42,4.4,0.61
3,2,96.5,0.2,3.2,0,0,0,27.47,18.35,23.36,0.3
3,2,31.13,65.67,0.9,2.2,0,0,21.6,19.1,19.2,0
3,2,9.33,90.27,0.4,0,0,0,22.22,19.1,0,0
3,2,91.47,5.52,3.01,0,0,0,25.89,19.1,0,0.09
3,2,97.7,0.1,1.9,0,0,0,27.91,19.1,0.08,0.77
3,2,92.79,4.61,2.2,0,0,0,25.47,19.1,0,0.89
3,2,96.7,0.1,2.4,0,0,0,27.78,19.1,0.4,1.6
3,2,97.5,0,2.2,0,0,0,28.78,19.1,0.08,0.58
3,2,64.89,33.8,1.2,0,0,0,29.52,19.1,0.56,0.22
3,2,55.77,42.83,1.2,0,0.1,0,29.98,19.1,0,0.22
3,2,50.7,48.09,1.21,0,0,0,30.78,19.1,0,0.3
3,2,84.51,12.68,2.52,0,0,0,28.04,16.22,2.4,0.67
3,2,96.5,0.2,2.2,0,0,0,30.14,18.85,0.64,1.5
3,2,96.9,0,2.8,0.1,0,0,31.19,18.85,11.2,0
3,2,97.4,0,2.4,0,0,0,32.13,18.85,0.08,0
3,2,97.7,0,2.1,0,0,0,32.65,18.85,0.08,0
3,2,97.6,0.1,2.1,0,0,0,33.15,18.85,2.88,0
3,2,98.4,0,1.4,0,0,0,33.72,18.85,1.36,0
3,2,96.9,0,2.8,0,0,0,34,18.85,28.24,0.47
3,2,98,0,1.9,0,0,0,34.56,18.85,11.04,0
3,2,97.7,0,2.1,0,0,0,35.16,18.85,1.44,0
3,2,97.4,0,2.3,0,0,0,35.73,18.85,28.16,0
3,2,97.8,0,2.1,0,0,0,36.28,18.85,0,0
3,2.5,95.09,1.6,3.11,0,0.1,0,33.34,16.83,0.08,0
3,2.5,94.4,0,4.3,0,0,0,33.93,18.86,21.76,1.97
3,2.5,96,0.1,3.3,0,0,0,34.52,16.64,0,1.01
3,2.5,91.77,4.82,3.41,0,0,0,31.74,18.78,0,0.1
3,2.5,95.71,0.1,3.29,0,0,0,33.47,11.65,11.76,1.33
3,2.5,96.9,0,2.9,0,0,0,34.6,13.95,10.16,0
3,2.5,97.39,0.1,2.21,0,0,0,35.64,17.87,0,0.07
3,2.5,97.7,0,2.2,0,0,0,36.26,18.99,0.08,0
3,2.5,97.1,0.1,2.5,0,0,0,36.78,17.9,11.04,0
3,2.5,98.1,0,1.7,0,0,0,37.39,19.7,0.08,0
3,2.5,97.1,0,2.6,0,0,0,37.81,19.7,38.32,0
3,2.5,97.31,0,2.4,0,0,0,38.26,19.7,11.2,0
3,2.5,96.9,0,2.8,0,0,0,38.59,19.7,0,0.47
3,2.5,97.3,0,2.3,0,0,0,39.16,19.7,38.32,0
3,2.5,97,0,2.9,0,0,0,38.7,18.43,0.08,0
3,2.5,92.28,3.91,3.61,0,0,0,36.88,19.54,0,0
3,2.5,95.1,0.1,4.1,0,0,0,39.21,19.54,22.4,1.41
3,2.5,97.3,0,2.6,0,0,0,40.51,19.54,0.4,0
3,2.5,94.19,3.4,2.3,0,0,0,37.08,19.54,0,0
3,2.5,58.59,36.36,2.22,2.32,0.2,0,37.5,19.54,6.56,0
3,2.5,38.93,54.3,1.52,4.95,0.2,0,34.54,19.54,15.2,0
3,2.5,0.6,99.2,0.2,0,0,0,33.74,19.54,0,0.01
3,2.5,0,99.5,0.5,0,0,0,28.86,19.54,0.08,0
3,2.5,21.87,76.63,1.4,0,0,0,30.19,19.54,0,0.01
3,2.5,97.2,0.2,2.6,0,0,0,32.15,19.54,0.08,0
3,2.5,97.8,0.1,1.9,0,0,0,35.32,19.54,0.16,0
3,2.5,98.3,0,1.6,0,0,0,35.34,18.22,0,0
3,2.5,97.6,0,2.4,0,0,0,36.67,19.42,0,0
3,2.5,98.3,0,1.5,0,0,0,36.68,19.42,0,0
3,2.5,97.9,0,2.1,0,0,0,38.05,17.84,0.08,0
3,2.5,96.7,0,3.3,0,0,0,39.71,19.6,10.24,0
3,2.5,96.4,0,3.6,0,0,0,41.51,19.6,41.2,0
3,2.5,88.77,7.32,3.91,0,0,0,34.5,19.6,0,0
3,2.5,96.6,0.1,3,0,0,0,38.13,19.8,0.72,0.17
3,2.5,97.3,0,2.5,0,0,0,38.1,19.8,0,0
